,DSSd00_1,DSSd00_2,DSSd00_3,DSSd07_1,DSSd07_2,DSSd07_3
Ush1g,0,0,0,0,0,0
Ush2a,0,0,0,0,0,0
Ushbp1,0,2,4,3,1,3
Uso1,52,60,71,74,77,78
Usp1,17,21,15,17,13,27
Usp10,50,29,44,42,38,38
Usp11,1,3,6,2,1,4
Usp12,72,59,62,55,48,60
Usp13,1,3,2,1,0,0
Usp14,18,22,38,25,30,42
Usp15,40,26,36,46,20,45
Usp16,18,17,23,11,15,23
Usp17la,0,0,0,0,0,0
Usp17lb,0,0,0,0,0,0
Usp17lc,0,0,0,0,0,0
Usp17ld,0,0,0,0,0,0
Usp17le,0,0,0,0,0,0
Usp17le-ps,0,0,0,0,0,0
Usp18,1,1,3,4,6,4
Usp19,65,71,66,74,64,71
Usp2,51,60,50,21,11,8
Usp20,16,19,19,15,10,17
Usp21,20,23,20,12,18,13
Usp22,46,65,56,62,62,75
Usp24,47,51,45,55,35,44
Usp25,50,36,44,58,44,73
Usp26,0,0,0,0,0,0
Usp27x,2,2,0,3,0,0
Usp28,7,5,2,12,16,15
Usp29,0,0,0,0,0,0
Usp3,38,34,33,53,64,64
Usp30,10,9,13,8,18,15
Usp31,9,14,7,9,12,6
Usp32,20,23,26,36,32,42
Usp33,51,46,38,46,57,51
Usp34,46,40,53,55,68,72
Usp35,5,5,5,5,4,0
Usp36,24,33,37,25,11,23
Usp37,15,11,20,13,14,16
Usp38,33,31,41,41,37,23
Usp39,23,18,18,31,17,20
Usp4,61,68,62,75,91,77
Usp40,12,10,6,13,15,12
Usp42,13,8,16,14,12,15
Usp43,29,24,25,44,38,28
Usp44,0,0,0,0,0,0
Usp45,8,10,13,17,9,13
Usp46,19,10,18,11,24,22
Usp46os1,0,0,0,0,0,0
Usp46os2,0,0,0,0,1,0
Usp47,71,66,79,95,109,88
Usp48,31,20,27,27,37,31
Usp49,17,9,6,7,8,6
Usp5,43,46,46,57,64,48
Usp50,0,0,0,0,0,0
Usp51,0,0,0,0,0,0
Usp53,34,19,39,36,45,48
Usp54,8,10,9,11,5,8
Usp6nl,28,18,21,24,40,40
Usp7,70,59,65,73,84,78
Usp8,44,35,41,48,41,44
Usp9x,70,68,68,94,91,105
Usp9y,0,0,0,0,0,0
Uspl1,16,11,16,17,19,10
Ust,0,3,2,3,1,2
Utf1,0,0,0,0,0,0
Utp11,19,16,17,15,26,21
Utp14a,6,14,6,9,16,9
Utp14b,32,34,31,12,18,7
Utp14b-ps1,0,0,0,0,0,0
Utp15,11,6,6,13,12,14
Utp18,11,3,7,10,11,11
Utp20,35,27,29,39,27,33
Utp23,1,6,0,5,6,5
Utp25,9,8,4,8,4,10
Utp3,19,19,13,15,19,27
Utp4,17,16,12,16,11,10
Utp6,28,27,27,35,30,22
Utrn,88,82,96,71,74,60
Uts2,0,0,0,0,0,0
Uts2b,0,0,0,0,0,0
Uts2r,0,0,0,0,0,0
Uty,0,0,0,0,0,0
Uvrag,26,20,16,34,19,22
Uvssa,6,7,6,7,7,6
Uxs1,16,11,9,18,18,14
Uxt,1,2,1,0,1,0
V1ra8,0,0,0,0,0,0
V1rd19,0,0,0,0,0,0
V1rg10,0,0,0,0,0,0
Vac14,30,27,20,23,19,26
Vamp1,8,7,8,8,6,9
Vamp2,40,26,38,36,37,34
Vamp3,60,47,47,61,67,65
Vamp4,13,12,10,9,15,20
Vamp5,4,2,4,5,5,3
Vamp7,26,12,15,18,24,30
Vamp7-ps,1,0,0,0,3,0
Vamp8,104,87,60,84,74,65
Vamp9,0,0,0,0,0,0
Vangl1,8,9,17,10,14,23
Vangl2,6,7,3,2,3,5
Vapa,109,89,79,67,82,84
Vapb,89,65,76,82,90,86
Vars,87,88,94,81,83,93
Vars2,27,29,29,25,19,21
Vash1,2,3,7,1,2,2
Vash2,3,1,2,0,0,1
Vasn,6,7,6,3,8,5
Vasp,287,303,275,273,246,233
Vat1,141,127,167,130,171,120
Vat1l,6,6,3,7,7,10
Vaultrc5,0,0,0,0,0,0
Vav1,9,5,8,10,11,13
Vav2,51,38,32,35,33,27
Vav3,12,7,11,14,20,15
Vax1,0,0,0,0,0,0
Vax2,0,0,0,0,0,0
Vax2os,0,0,0,0,0,0
Vbp1,15,15,13,10,13,20
Vcam1,3,7,9,17,20,22
Vcan,7,8,11,15,13,8
Vcl,83,69,102,88,126,87
Vcp,40,26,43,47,44,49
Vcp-rs,48,39,43,39,52,55
Vcpip1,32,30,41,40,41,37
Vcpkmt,3,5,3,5,5,2
Vdac1,225,174,217,220,255,231
Vdac2,202,194,171,225,230,218
Vdac3,37,25,23,29,38,29
Vdac3-ps1,16,11,25,15,23,7
Vdr,333,448,379,252,264,244
Vegfa,26,29,30,19,17,10
Vegfb,29,35,22,19,16,9
Vegfc,0,4,4,3,3,3
Vegfd,2,0,0,1,1,1
Veph1,0,0,0,0,0,0
Vezf1,43,40,28,41,44,51
Vezt,8,7,8,16,19,14
Vgf,4,1,2,1,4,2
Vgll1,0,0,0,0,0,0
Vgll2,0,0,0,0,0,0
Vgll3,1,2,3,0,3,4
Vgll4,39,28,36,55,32,24
Vhl,13,18,13,21,22,21
Vhl-ps1,0,0,0,0,0,0
Vil1,539,464,560,527,471,481
Vill,4,3,2,6,4,4
Vim,99,131,130,168,169,113
Vinac1,0,0,0,0,0,0
Vip,18,15,17,23,31,26
Vipas39,25,31,35,38,34,34
Vipr1,135,140,143,148,121,129
Vipr2,4,3,7,1,4,4
Virma,37,22,34,29,30,39
Vis1,0,0,0,0,0,0
Vit,1,3,2,1,0,0
Vkorc1,3,6,3,7,4,9
Vkorc1l1,21,19,32,25,18,26
Vldlr,17,14,13,7,7,7
Vma21,8,4,6,11,8,12
Vma21-ps,0,0,1,0,0,1
Vmac,24,19,24,25,22,11
Vmn1r-ps1,0,0,0,0,0,0
Vmn1r-ps10,0,0,0,0,0,0
Vmn1r-ps100,0,0,0,0,0,0
Vmn1r-ps101,0,0,0,0,0,0
Vmn1r-ps102,0,0,0,0,0,0
Vmn1r-ps103,0,0,0,0,0,0
Vmn1r-ps104,0,0,0,0,0,0
Vmn1r-ps106,0,0,0,0,0,0
Vmn1r-ps107,0,0,0,0,0,0
Vmn1r-ps108,0,0,0,0,0,0
Vmn1r-ps109,0,0,0,0,0,0
Vmn1r-ps11,0,0,0,0,0,0
Vmn1r-ps110,0,0,0,0,0,0
Vmn1r-ps111,0,0,0,0,0,0
Vmn1r-ps112,0,0,0,0,0,0
Vmn1r-ps113,0,0,0,0,0,0
Vmn1r-ps114,0,0,0,0,0,0
Vmn1r-ps116,0,0,0,0,0,0
Vmn1r-ps117,0,0,0,0,0,0
Vmn1r-ps12,0,0,0,0,0,0
Vmn1r-ps120,0,0,0,0,0,0
Vmn1r-ps123,0,0,0,0,0,0
Vmn1r-ps125,0,0,0,0,0,0
Vmn1r-ps126,0,0,0,0,0,0
Vmn1r-ps127,0,0,0,0,0,0
Vmn1r-ps128,0,0,0,0,0,0
Vmn1r-ps13,0,0,0,0,0,0
Vmn1r-ps131,0,0,0,0,0,0
Vmn1r-ps132,0,0,0,0,0,0
Vmn1r-ps133,0,0,0,0,0,0
Vmn1r-ps135,0,0,0,0,0,0
Vmn1r-ps136,0,0,0,0,0,0
Vmn1r-ps137,0,0,0,0,0,0
Vmn1r-ps139,0,0,0,0,0,0
Vmn1r-ps14,0,0,0,0,0,0
Vmn1r-ps140,0,0,0,0,0,0
Vmn1r-ps141,0,0,0,0,0,0
Vmn1r-ps142,0,0,0,0,0,0
Vmn1r-ps143,0,0,0,0,0,0
Vmn1r-ps144,0,0,0,0,0,0
Vmn1r-ps145,0,0,0,0,0,0
Vmn1r-ps146,0,0,0,0,0,0
Vmn1r-ps147,0,0,0,0,0,0
Vmn1r-ps148,0,0,0,0,0,0
Vmn1r-ps149,0,0,0,0,0,0
Vmn1r-ps15,0,0,0,0,0,0
Vmn1r-ps150,0,0,0,0,0,0
Vmn1r-ps151,0,0,0,0,0,0
Vmn1r-ps152,0,0,0,0,0,0
Vmn1r-ps16,0,0,0,0,0,0
Vmn1r-ps17,0,0,0,0,0,0
Vmn1r-ps18,0,0,0,0,0,0
Vmn1r-ps19,0,0,0,0,0,0
Vmn1r-ps2,0,0,0,0,0,0
Vmn1r-ps20,0,0,0,0,0,0
Vmn1r-ps21,0,0,0,0,0,0
Vmn1r-ps22,0,0,0,0,0,0
Vmn1r-ps23,0,0,0,0,0,0
Vmn1r-ps24,0,0,0,0,0,0
Vmn1r-ps25,0,0,0,0,0,0
Vmn1r-ps26,0,0,0,0,0,0
Vmn1r-ps27,0,0,0,0,0,0
Vmn1r-ps28,0,0,0,0,0,0
Vmn1r-ps29,0,0,0,0,0,0
Vmn1r-ps3,0,0,0,0,0,0
Vmn1r-ps31,0,0,0,0,0,0
Vmn1r-ps32,0,0,0,0,0,0
Vmn1r-ps34,0,0,0,0,0,0
Vmn1r-ps40,0,0,0,0,0,0
Vmn1r-ps45,0,0,0,0,0,0
Vmn1r-ps46,0,0,0,0,0,0
Vmn1r-ps47,0,0,0,0,0,0
Vmn1r-ps48,0,0,0,0,0,0
Vmn1r-ps49,0,0,0,0,0,0
Vmn1r-ps5,0,0,0,0,0,0
Vmn1r-ps50,0,0,0,0,0,0
Vmn1r-ps51,0,0,0,0,0,0
Vmn1r-ps52,0,0,0,0,0,0
Vmn1r-ps53,0,0,0,0,0,0
Vmn1r-ps55,0,0,0,0,0,0
Vmn1r-ps56,0,0,0,0,0,0
Vmn1r-ps57,0,0,0,0,0,0
Vmn1r-ps58,0,0,0,0,0,0
Vmn1r-ps59,0,0,0,0,0,0
Vmn1r-ps6,0,0,0,0,0,0
Vmn1r-ps60,0,0,0,0,0,0
Vmn1r-ps61,0,0,0,0,0,0
Vmn1r-ps62,0,0,0,0,0,0
Vmn1r-ps63,0,0,0,0,0,0
Vmn1r-ps64,0,0,0,0,0,0
Vmn1r-ps65,0,0,0,0,0,0
Vmn1r-ps66,0,0,0,0,0,0
Vmn1r-ps67,0,0,0,0,0,0
Vmn1r-ps68,0,0,0,0,0,0
Vmn1r-ps69,0,0,0,0,0,0
Vmn1r-ps70,0,0,0,0,0,0
Vmn1r-ps71,0,0,0,0,0,0
Vmn1r-ps73,0,0,0,0,0,0
Vmn1r-ps74,0,0,0,0,0,0
Vmn1r-ps75,0,0,0,0,0,0
Vmn1r-ps76,0,0,0,0,0,0
Vmn1r-ps77,0,0,0,0,0,0
Vmn1r-ps78,0,0,0,0,0,0
Vmn1r-ps79,0,0,0,0,0,0
Vmn1r-ps8,0,0,0,0,0,0
Vmn1r-ps80,0,0,0,0,0,0
Vmn1r-ps83,0,0,0,0,0,0
Vmn1r-ps84,0,0,0,0,0,0
Vmn1r-ps85,0,0,0,0,0,0
Vmn1r-ps86,0,0,0,0,0,0
Vmn1r-ps9,0,0,0,0,0,0
Vmn1r-ps92,0,0,0,0,0,0
Vmn1r-ps93,0,0,0,0,0,0
Vmn1r-ps94,0,0,0,0,0,0
Vmn1r-ps95,0,0,0,0,0,0
Vmn1r-ps96,0,0,0,0,0,0
Vmn1r-ps97,0,0,0,0,0,0
Vmn1r-ps99,0,0,0,0,0,0
Vmn1r1,0,0,0,0,0,0
Vmn1r10,0,0,0,0,0,0
Vmn1r100,0,0,0,0,0,0
Vmn1r101,0,0,0,0,0,0
Vmn1r103,0,0,0,0,0,0
Vmn1r104,0,0,0,0,0,0
Vmn1r107,0,0,0,0,0,0
Vmn1r11,0,0,0,0,0,0
Vmn1r111,0,0,0,0,0,0
Vmn1r112,0,0,0,0,0,0
Vmn1r113,0,0,0,0,0,0
Vmn1r114,0,0,0,0,0,0
Vmn1r115,0,0,0,0,0,0
Vmn1r116,0,0,0,0,0,0
Vmn1r117,0,0,0,0,0,0
Vmn1r118,0,0,0,0,0,0
Vmn1r119,0,0,0,0,0,0
Vmn1r12,0,0,0,0,0,0
Vmn1r120,0,0,0,0,0,0
Vmn1r121,0,0,0,0,0,0
Vmn1r122,0,0,0,0,0,0
Vmn1r123,0,0,0,0,0,0
Vmn1r124,0,0,0,0,0,0
Vmn1r125,0,0,0,0,0,0
Vmn1r126,0,0,0,0,0,0
Vmn1r127,0,0,0,0,0,0
Vmn1r128,0,0,0,0,0,0
Vmn1r129,0,0,0,0,0,0
Vmn1r13,0,0,0,0,0,0
Vmn1r130,0,0,0,0,0,0
Vmn1r131,0,0,0,0,0,0
Vmn1r132,0,0,0,0,0,0
Vmn1r135,0,0,0,0,0,0
Vmn1r137,0,0,0,0,0,0
Vmn1r138,0,0,0,0,0,0
Vmn1r139,0,0,0,0,0,0
Vmn1r14,0,0,0,0,0,0
Vmn1r142,0,0,0,0,0,0
Vmn1r143,0,0,0,0,0,0
Vmn1r148,0,0,0,0,0,0
Vmn1r149,0,0,0,0,0,0
Vmn1r15,0,0,0,0,0,0
Vmn1r151,0,0,0,0,0,0
Vmn1r152,0,0,0,0,0,0
Vmn1r155,0,0,0,0,0,0
Vmn1r157,0,0,0,0,0,0
Vmn1r158,0,0,0,0,0,0
Vmn1r159,0,0,0,0,0,0
Vmn1r16,0,0,0,0,0,0
Vmn1r160,0,0,0,0,0,0
Vmn1r163,0,0,0,0,0,0
Vmn1r165,0,0,0,0,0,0
Vmn1r166,0,0,0,0,0,0
Vmn1r167,0,0,0,0,0,0
Vmn1r168,0,0,0,0,0,0
Vmn1r169,0,0,0,0,0,0
Vmn1r17,0,0,0,0,0,0
Vmn1r170,0,0,0,0,0,0
Vmn1r171,0,0,0,0,0,0
Vmn1r172,0,0,0,0,0,0
Vmn1r173,0,0,0,0,0,0
Vmn1r174,0,0,0,0,0,0
Vmn1r175,0,0,0,0,0,0
Vmn1r176,0,0,0,0,0,0
Vmn1r177,0,0,0,0,0,0
Vmn1r178,0,0,0,0,0,0
Vmn1r179,0,0,0,0,0,0
Vmn1r18,0,0,0,0,0,0
Vmn1r180,0,0,0,0,0,0
Vmn1r181,0,0,1,0,0,0
Vmn1r183,0,0,0,0,0,0
Vmn1r184,0,0,0,0,0,0
Vmn1r185,0,0,0,0,0,0
Vmn1r186,0,0,0,0,0,0
Vmn1r188,0,0,0,0,0,0
Vmn1r189,0,0,0,0,0,0
Vmn1r19,0,0,0,0,0,0
Vmn1r190-ps,0,0,0,0,0,0
Vmn1r191,0,0,0,0,0,0
Vmn1r192,0,0,0,0,0,0
Vmn1r193,0,0,0,0,0,0
Vmn1r194,0,0,0,0,0,0
Vmn1r195,0,0,0,0,0,0
Vmn1r196,0,0,0,0,0,0
Vmn1r197,0,0,0,0,0,0
Vmn1r198,0,0,0,0,0,0
Vmn1r199,0,0,0,0,0,0
Vmn1r2,0,0,0,0,0,0
Vmn1r20,0,0,0,0,0,0
Vmn1r200,0,0,0,0,0,0
Vmn1r201,0,0,0,0,0,0
Vmn1r202,0,0,0,0,0,0
Vmn1r203,0,0,0,0,0,0
Vmn1r204,0,0,0,0,0,0
Vmn1r205,0,0,0,0,0,0
Vmn1r206,0,0,0,0,0,0
Vmn1r207,0,0,0,0,0,0
Vmn1r208,0,0,0,0,0,0
Vmn1r209,0,0,0,0,0,0
Vmn1r21,0,0,0,0,0,0
Vmn1r210,0,0,0,0,0,0
Vmn1r211,0,0,0,0,0,0
Vmn1r212,0,0,0,0,0,0
Vmn1r213,0,0,0,0,0,0
Vmn1r214,0,0,0,0,0,0
Vmn1r215,0,0,0,0,0,0
Vmn1r216,0,0,0,0,0,0
Vmn1r217,0,0,0,0,0,0
Vmn1r218,0,0,0,0,0,0
Vmn1r219,0,0,0,0,0,0
Vmn1r22,0,0,0,0,0,0
Vmn1r220,0,0,0,0,0,0
Vmn1r221,0,0,0,0,0,0
Vmn1r222,0,0,0,0,0,0
Vmn1r223,0,0,0,0,0,0
Vmn1r224,0,0,0,0,0,0
Vmn1r225,0,0,0,0,0,0
Vmn1r226,0,0,0,0,0,0
Vmn1r227,0,0,0,0,0,0
Vmn1r228,0,0,0,0,0,0
Vmn1r229,0,0,0,0,0,0
Vmn1r23,0,0,0,0,0,0
Vmn1r230,0,0,0,0,0,0
Vmn1r231,0,0,0,0,0,0
Vmn1r232,0,0,0,0,0,0
Vmn1r233,0,0,0,0,0,0
Vmn1r234,0,0,0,0,0,0
Vmn1r235,0,0,0,0,0,0
Vmn1r236,0,0,0,0,0,0
Vmn1r237,0,0,0,0,0,0
Vmn1r238,0,0,0,0,0,0
Vmn1r239-ps,0,0,0,0,0,0
Vmn1r24,0,0,0,0,0,0
Vmn1r240,0,0,0,0,0,0
Vmn1r241,0,0,0,0,0,0
Vmn1r242,0,0,0,0,0,0
Vmn1r243,0,0,0,0,0,0
Vmn1r244,0,0,0,0,0,0
Vmn1r245,0,0,0,0,0,0
Vmn1r246,0,0,0,0,0,0
Vmn1r247,0,0,0,0,0,0
Vmn1r248,0,0,0,0,0,0
Vmn1r249,0,0,0,0,0,0
Vmn1r25,0,0,0,0,0,0
Vmn1r250,0,0,0,0,0,0
Vmn1r251,0,0,0,0,0,0
Vmn1r252,0,0,0,0,0,0
Vmn1r253,0,0,0,0,0,0
Vmn1r254,0,0,0,0,0,0
Vmn1r255,0,0,0,0,0,0
Vmn1r256,0,0,0,0,0,0
Vmn1r257,0,0,0,0,0,0
Vmn1r258,0,0,0,0,0,0
Vmn1r259,0,0,0,0,0,0
Vmn1r26,0,0,0,0,0,0
Vmn1r260,0,0,0,0,0,0
Vmn1r261,0,0,0,0,0,0
Vmn1r27,0,0,0,0,0,0
Vmn1r28,0,0,0,0,0,0
Vmn1r29,0,0,0,0,0,0
Vmn1r3,0,0,0,0,0,0
Vmn1r30,0,0,0,0,0,0
Vmn1r31,0,0,0,0,0,0
Vmn1r32,0,0,0,0,0,0
Vmn1r33,0,0,0,0,0,0
Vmn1r34,0,0,0,0,0,0
Vmn1r35,0,0,0,0,0,0
Vmn1r36,0,0,0,0,0,0
Vmn1r37,0,0,0,0,0,0
Vmn1r38,0,0,0,0,0,0
Vmn1r39,0,0,0,0,0,0
Vmn1r4,0,0,0,0,1,0
Vmn1r40,0,0,0,0,0,0
Vmn1r41,0,0,0,0,0,0
Vmn1r42,0,0,0,0,0,0
Vmn1r43,0,0,0,0,0,0
Vmn1r44,0,0,0,0,0,0
Vmn1r45,0,0,0,0,0,0
Vmn1r46,0,0,0,0,0,0
Vmn1r47,0,0,0,0,0,0
Vmn1r48,0,0,0,0,0,0
Vmn1r49,0,0,0,0,0,0
Vmn1r5,0,0,0,0,0,0
Vmn1r50,0,0,0,0,0,0
Vmn1r51,0,0,0,0,0,0
Vmn1r52,0,0,0,0,0,0
Vmn1r53,0,0,0,0,0,0
Vmn1r54,0,0,0,0,0,0
Vmn1r55,0,0,0,0,0,0
Vmn1r56,0,0,0,0,0,0
Vmn1r57,0,0,0,0,0,0
Vmn1r58,0,0,0,0,0,0
Vmn1r59,0,0,0,0,0,0
Vmn1r6,0,0,0,0,0,0
Vmn1r60,0,0,0,0,0,0
Vmn1r61,0,0,0,0,0,0
Vmn1r62,0,0,0,0,0,0
Vmn1r63,0,0,0,0,0,0
Vmn1r64,0,0,0,0,0,0
Vmn1r65,0,0,0,0,0,0
Vmn1r66,0,0,0,0,0,0
Vmn1r67,0,0,0,0,0,0
Vmn1r68,0,0,0,0,0,0
Vmn1r69,0,0,0,0,0,0
